Business / DBA Name,Legal Entity Name,Street Address,City,State,ZIP Code,NAICS Code,Industry Category,Entity Type,Permit Issue Date,MSSP Regulatory Sales Hook
MEMORIAL HERMANN TEXAS INTERNATIONAL ENDOSCOPY CEN,MEMORIAL HERMANN TEXAS INTERNATIONAL ENDOSCOPY CEN,6620 MAIN ST STE 1500,HOUSTON,TX,77030,621493,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2014-07-28T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"MEMORIAL HOUSTON SURGERY CENTER, LLC","MEMORIAL HOUSTON SURGERY CENTER, LLC",9230 KATY FWY,HOUSTON,TX,77055,621493,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2023-07-22T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
MEMORIAL PARK VISION,"MEMORIAL PARK VISION, PROFESSIONAL ASSOCIATION",5535 MEMORIAL DR STE I,HOUSTON,TX,77007,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type AP,2019-08-03T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
METAMORPHOSIS SPINE AND SPORT WELLNESS LLC,METAMORPHOSIS SPINE AND SPORT WELLNESS LLC,6201 BONHOMME RD,HOUSTON,TX,77036,621310,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2026-08-03T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"METROPOLITAN DERMATOLOGY INSTITUTE, PLLC","METROPOLITAN DERMATOLOGY INSTITUTE, PLLC",720 N POST OAK RD STE 500,HOUSTON,TX,77024,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2012-10-10T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
MEYERLAND 1281,"AEG TEXAS PROFESSIONAL, PLLC",238 MEYERLAND PLAZA MALL,HOUSTON,TX,77096,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2021-08-18T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
MEYERLAND MODERN DENTISTRY,"MEYERLAND MODERN DENTISTRY, PC",4950 BEECHNUT ST,HOUSTON,TX,77096,621210,Offices of Dentists,Type CP,2020-01-14T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
MIA AESTHETICS CLINIC HOU PLLC,MIA AESTHETICS CLINIC HOU PLLC,4120 SOUTHWEST FWY STE 230,HOUSTON,TX,77027,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2021-10-15T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
MICHAEL E CIARAVINO MD PA,MICHAEL E CIARAVINO,3700 BUFFALO SPEEDWAY STE 850,HOUSTON,TX,77098,621498,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type IS,2000-06-23T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"MICHAEL J LANDRY, DDS, PLLC","MICHAEL J LANDRY, DDS, PLLC",9720 CYPRESSWOOD DR STE 200,HOUSTON,TX,77070,621210,Offices of Dentists,Limited Liability Company (LLC),2017-10-25T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
MICROBIOLOGY SPECIALISTS INCORPORATED,MICROBIOLOGY SPECIALISTS INCORPORATED,8911 INTERCHANGE DR,HOUSTON,TX,77054,621511,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Texas Corporation,1999-06-07T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
MIDTOWN CHIROPRACTIC & REHAB,"MIDTOWN CHIROPRACTIC & REHAB, INC.",2117 CHENEVERT ST STE J,HOUSTON,TX,77003,621310,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Texas Corporation,2023-07-20T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
MINNOW WELLNESS PLLC,MINNOW WELLNESS PLLC,3334 RICHMOND AVE STE 208,HOUSTON,TX,77098,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2026-03-20T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
MIRACLE LEAF HEALTH CENTER,"R & L CONSULTING SERVICES, LLC",4001 S SAM HOUSTON PKWY E STE 131,HOUSTON,TX,77047,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2024-01-24T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"MODERN K CLINIC, INC.","MODERN K CLINIC, INC.",1313 CAMPBELL RD STE F,HOUSTON,TX,77055,621111,Offices of Physicians (except Mental Health Specialists),Texas Corporation,2026-04-07T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
MODERN SKIN,"AMOR BUSINESS SOLUTIONS, LLC",12112 CITY TREK LN,HOUSTON,TX,77047,621112,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2025-07-08T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
MODERNEYES VISION CENTER P C,"MODERNEYES VISION CENTER, P.C.",4603C FM 1960 RD W,HOUSTON,TX,77069,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type CP,2004-05-27T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"MONITOR MEDICAL, INC.","MONITOR MEDICAL, INC.",16876 ROYAL CREST DR,HOUSTON,TX,77058,621610,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Texas Corporation,2025-12-22T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"MONITOR MEDICAL, INC.","MONITOR MEDICAL, INC.",9731 WORTHAM BLVD STE 102,HOUSTON,TX,77065,621610,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Texas Corporation,2007-06-25T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
MUNDO LATINO CLINICA MEDICA LLC,MUNDO LATINO CLINICA MEDICA LLC,5945 BELLAIRE BLVD STE F,HOUSTON,TX,77081,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2026-06-09T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
MUSE CHIROPRACTIC,MUSE CHIROPRACTIC LLC,2808 CAROLINE ST STE 201X,HOUSTON,TX,77004,621310,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2025-04-28T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
MUSTANG ENGINEERING HEALTH CENTER,"PREMISE HEALTH EMPLOYER SOLUTIONS, LLC",17404 KATY FWY,HOUSTON,TX,77094,621498,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Corporation / Corporate Entity,2013-01-08T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
MV MEDICAL AESTHETICS,JC MANAGEMENT TX LLC,2401 N SHEPHERD DR STE 229,HOUSTON,TX,77008,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2026-05-05T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"MY HOUSTON SURGEONS, PLLC","MY HOUSTON SURGEONS, PLLC",9230 KATY FWY STE 600,HOUSTON,TX,77055,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2020-05-22T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
MYEYEDR.,"MED SOUTHWEST, PLLC",1635A S VOSS RD,HOUSTON,TX,77057,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2020-11-13T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
N HOUSTON DIALYSIS CENTER #00930,"RENAL TREATMENT CENTERS - SOUTHEAST, LP",8621 FULTON ST,HOUSTON,TX,77022,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PF,2026-04-14T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
NAKEDMD,"NAKEDMD TEXAS, P.A.",3100 TIMMONS LN STE 420,HOUSTON,TX,77027,621111,Offices of Physicians (except Mental Health Specialists),Type AP,2025-10-17T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"NASA CHIROPRACTIC, PLLC","NASA CHIROPRACTIC, PLLC",940 GEMINI ST STE 101,HOUSTON,TX,77058,621310,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2014-09-08T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"NATALY PEREZ, D.C., LLC","NATALY PEREZ, D.C., LLC",721 E 14TH ST,HOUSTON,TX,77008,621310,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2020-11-05T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
NEER DIAGNOSTIC LABORATORY LLC,NEER DIAGNOSTIC LABORATORY LLC,16100 CAIRNWAY DR STE 225,HOUSTON,TX,77084,621511,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2026-01-02T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
NEOSSEN THERAPEUTICS INC.,RIBOTWIST INC.,6655 TRAVIS ST STE 795,HOUSTON,TX,77030,621511,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Texas Corporation,2019-06-05T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"NEW SCHRYVER, LLC","NEW SCHRYVER, LLC",1416 N SAM HOUSTON PKWY E STE 190,HOUSTON,TX,77032,621511,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Corporation / Corporate Entity,2019-05-22T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"NEW SCHRYVER, LLC","NEW SCHRYVER, LLC",9001 AIRPORT BLVD STE 301,HOUSTON,TX,77061,621999,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Corporation / Corporate Entity,2017-06-01T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"NEW SCHRYVER, LLC","NEW SCHRYVER, LLC",600 KENRICK DR STE A12,HOUSTON,TX,77060,621999,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Corporation / Corporate Entity,2017-06-01T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"NEW VISTA HEALTH, LLC","NEW VISTA HEALTH, LLC",2500 FONDREN RD,HOUSTON,TX,77063,621493,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Corporation / Corporate Entity,2024-11-26T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
NEXT LEVEL URGENT CARE,"NEXT LEVEL URGENT CARE, LLC",5718 WESTHEIMER RD STE 1800,HOUSTON,TX,77057,621493,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2021-12-23T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
NEXT STEP CLINIC LLC,"NEXT STEP CLINIC, LLC",4615 NORTH FWY STE 314,HOUSTON,TX,77022,621310,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2025-06-03T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
NGUYEN WELLNESS & RECOVERY,"NGUYEN WELLNESS & RECOVERY, LLC",2050 NORTH LOOP W STE 224,HOUSTON,TX,77018,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2023-04-20T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
NIGRO DERMATOLOGY GROUP,"NIGRO DERMATOLOGY GROUP, P.A.",2800 KIRBY DR STE A200,HOUSTON,TX,77098,621111,Offices of Physicians (except Mental Health Specialists),Type AP,2013-06-13T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"NIGRO DERMATOLOGY GROUP, P.A.","NIGRO DERMATOLOGY GROUP, P.A.",7700 SAN FELIPE ST STE 492,HOUSTON,TX,77063,621111,Offices of Physicians (except Mental Health Specialists),Type AP,2016-04-05T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
NNAYDE LIMITED LIABILITY COMPANY,NNAYDE LIMITED LIABILITY COMPANY,8901 BRAESMONT DR,HOUSTON,TX,77096,621910,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2026-01-02T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
NNAYDE LIMITED LIABILITY COMPANY,NNAYDE LIMITED LIABILITY COMPANY,13098 WESTHEIMER RD,HOUSTON,TX,77077,621910,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2026-01-02T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
NORTH CYPRESS SURGERY CENTER,"NORTH CYPRESS SURGICENTER, LLC",10425 HUFFMEISTER RD STE 100,HOUSTON,TX,77065,621999,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Corporation / Corporate Entity,2022-12-30T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
NORTH PARK DIALYSIS #5798,"RENAL TREATMENT CENTERS - SOUTHEAST, LP",324 FM 1960 RD,HOUSTON,TX,77073,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PF,2026-04-14T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
NORTH SHEPHARD DIALYSIS #04264,"RENAL TREATMENT CENTERS - SOUTHEAST, LP",7272 N SHEPHERD DR BLDG B,HOUSTON,TX,77091,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PF,2026-04-14T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
NORTHWEST KIDNEY CENTER #00378,"RENAL TREATMENT CENTERS - SOUTHEAST, LP",10985 NORTHWEST FWY,HOUSTON,TX,77092,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PF,2026-04-14T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"NP PLUS, LLC","NP PLUS, LLC",2600 S GESSNER RD STE 320,HOUSTON,TX,77063,621610,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Corporation / Corporate Entity,2022-12-08T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
NSC-TX,"NSC-TX, PLLC",4828 LOOP CENTRAL DR STE 150,HOUSTON,TX,77081,621391,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2024-03-28T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
NUSMILE PEDIATRIC CROWNS,"NUSMILE, LTD.",3315 W 12TH ST,HOUSTON,TX,77008,621210,Offices of Dentists,Type PL,2024-11-01T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
NUUBO LLC,NUUBO LLC,140 CYPRESS STATION DR STE 215,HOUSTON,TX,77090,621511,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Corporation / Corporate Entity,2023-08-23T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"OAK FOREST DENTAL GROUP AND ORTHODONTICS, PC","OAK FOREST DENTAL GROUP AND ORTHODONTICS, PC",1354 W 43RD ST STE C,HOUSTON,TX,77018,621210,Offices of Dentists,Type CP,2013-04-30T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
OCTAPHARMA PLASMA,"OCTAPHARMA PLASMA, INC.",10945 CYPRESS CREEK PKWY,HOUSTON,TX,77070,621999,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Foreign Corporation (Out-of-State),2022-02-28T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"OCTAPHARMA PLASMA, INC.","OCTAPHARMA PLASMA, INC.",9203 STELLA LINK RD,HOUSTON,TX,77025,621999,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Foreign Corporation (Out-of-State),2015-12-21T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
OMNI #926,"RENAL TREATMENT CENTERS - SOUTHEAST, LP",9350 KIRBY DR STE 110,HOUSTON,TX,77054,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PF,2026-04-14T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
ONE LIFE PSYCHIATRY PLLC,ONE LIFE PSYCHIATRY PLLC,132 CASTLEGATE LN,HOUSTON,TX,77065,621112,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2024-05-15T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"OPHTHALMIC PLASTIC SURGEONS OF TEXAS, P.A.","OPHTHALMIC PLASTIC SURGEONS OF TEXAS, P.A.",7500 SAN FELIPE ST STE 200,HOUSTON,TX,77063,621111,Offices of Physicians (except Mental Health Specialists),Type AP,2025-02-21T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"ORAL & MAXILLOFACIAL SURGEONS OF HOUSTON, P.A.","ORAL & MAXILLOFACIAL SURGEONS OF HOUSTON, P.A.",8800 KATY FWY STE 210,HOUSTON,TX,77024,621210,Offices of Dentists,Type AP,2015-08-31T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"ORANGE TWIST TEXAS MEDICAL, PLLC","ORANGE TWIST TEXAS MEDICAL, PLLC",5160 BUFFALO SPEEDWAY,HOUSTON,TX,77005,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2024-09-11T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
OZA FAMILY CARE & WELLNESS CENTER,"KANTACARE, LLC",10490 HUFFMEISTER RD,HOUSTON,TX,77065,621112,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2020-01-18T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
PAIN FREE POSTURE CLINIC,"K.M. DREAM BIG FITNESS, INC.",2060 NORTH LOOP W UNIT 203,HOUSTON,TX,77018,621340,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Texas Corporation,2024-02-08T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"PARAMOUNT HEALTH SERVICES, LLC","PARAMOUNT HEALTH SERVICES, LLC",7575 SAN FELIPE ST STE 125,HOUSTON,TX,77063,621340,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2017-03-23T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
PARK WEST DENTAL,"GARLAND TOOTH FAIRY, PLLC",13180 WESTPARK DR STE 106,HOUSTON,TX,77082,621210,Offices of Dentists,Limited Liability Company (LLC),2022-12-06T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"PARKER NICKOLAS READ DENTAL, PLLC","PARKER NICKOLAS READ DENTAL, PLLC",9099 KATY FWY STE 180,HOUSTON,TX,77024,621210,Offices of Dentists,Limited Liability Company (LLC),2014-06-20T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
PASSIONATE CARE TEXAS LLC,PASSIONATE CARE TEXAS LLC,7807 TIERWESTER ST,HOUSTON,TX,77021,621610,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2024-02-21T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
PAUL VITENAS MD,PAUL VITENAS JR,11914 ASTORIA BLVD,HOUSTON,TX,77089,621111,Offices of Physicians (except Mental Health Specialists),Type IS,2006-12-13T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
PDI NORTH HOUSTON,"RENAL TREATMENT CENTERS - SOUTHEAST, LP",7115 NORTH LOOP E,HOUSTON,TX,77028,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PF,2026-04-14T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
PDI SOUTH HOUSTON,"RENAL TREATMENT CENTERS - SOUTHEAST, LP",5989 SOUTH LOOP E,HOUSTON,TX,77033,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PF,2026-04-14T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"PDP OF TEXAS, PLLC","PDP OF TEXAS, PLLC",13215 DOTSON RD STE 140,HOUSTON,TX,77070,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2018-01-25T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
PEACE REMEDY THERAPEUTIC SERVICES LLC,PEACE REMEDY THERAPEUTIC SERVICES LLC,2808 CAROLINE ST # 103-M,HOUSTON,TX,77004,621330,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2026-03-13T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
PEAK HEALTH AND PERFORMANCE,PEAK HEALTH AND PERFORMANCE LLC,11700 LOUETTA RD STE A,HOUSTON,TX,77070,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2023-02-09T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
PEAK WELLNESS CORP,PEAK WELLNESS CORP.,1900 NORTH LOOP W STE 300,HOUSTON,TX,77018,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Texas Corporation,2026-02-26T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
PEAK WELLNESS CORP,PEAK WELLNESS CORP.,10425 HUFFMEISTER RD STE 480,HOUSTON,TX,77065,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Texas Corporation,2026-02-26T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
PEARL DERMATOLOGY PLLC,PEARL DERMATOLOGY PLLC,550 POST OAK BLVD STE 550,HOUSTON,TX,77027,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2018-08-16T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
PEARLE VISION,"COPPERFIELD VISION CENTER, INC.",7085 HIGHWAY 6 N,HOUSTON,TX,77095,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Texas Corporation,2014-10-31T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
PEARLE VISION,DN OPTICS LLC,9738 KATY FWY STE 500,HOUSTON,TX,77055,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2024-05-15T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
